"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 16 11:23:36 GMT 2021","Mon Aug 16 11:23:41 GMT 2021","5080","pytests","test_delete_blogpost_TC07","","","","test_delete_blog",""
"passed","Mon Aug 16 11:23:28 GMT 2021","Mon Aug 16 11:23:36 GMT 2021","8117","pytests","test_data_list_TC04","","","","test_logout",""
"passed","Mon Aug 16 11:23:41 GMT 2021","Mon Aug 16 11:23:45 GMT 2021","4023","pytests","test_logout_TC09","","","","test_logout",""
"passed","Mon Aug 16 11:23:45 GMT 2021","Mon Aug 16 11:23:50 GMT 2021","5068","pytests","test_new_post_TC05","","","","test_new_posts",""
"passed","Mon Aug 16 11:23:22 GMT 2021","Mon Aug 16 11:23:28 GMT 2021","6187","pytests","test_data_change_TC06","","","","test_data_change",""
"passed","Mon Aug 16 11:23:22 GMT 2021","Mon Aug 16 11:23:22 GMT 2021","0","pytests","test_conduit_cookie_TC03","","","","test_conduit_cookie",""
"passed","Mon Aug 16 11:23:50 GMT 2021","Mon Aug 16 11:23:57 GMT 2021","7025","pytests","test_registration_TC01","","","","test_login",""
