"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 21:12:21 GMT 2021","Fri Aug 13 21:12:44 GMT 2021","22297","pytests","test_new_post","","","","test_new_post",""
"passed","Fri Aug 13 21:12:21 GMT 2021","Fri Aug 13 21:12:21 GMT 2021","0","pytests","test_conduit_cookie","","","","test_conduit_cookie",""
