"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 21:02:19 GMT 2021","Fri Aug 13 21:02:41 GMT 2021","21920","pytests","test_new_post","","","","test_new_post",""
"passed","Fri Aug 13 21:02:19 GMT 2021","Fri Aug 13 21:02:19 GMT 2021","0","pytests","test_conduit_cookie","","","","test_conduit_cookie",""
