"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 16 11:22:23 GMT 2021","Mon Aug 16 11:22:34 GMT 2021","11026","pytests","test_data_change_TC06","","","","test_data_change",""
"passed","Mon Aug 16 11:22:50 GMT 2021","Mon Aug 16 11:22:53 GMT 2021","3540","pytests","test_new_post_TC05","","","","test_new_posts",""
"passed","Mon Aug 16 11:22:41 GMT 2021","Mon Aug 16 11:22:45 GMT 2021","4576","pytests","test_delete_blogpost_TC07","","","","test_delete_blog",""
"passed","Mon Aug 16 11:22:34 GMT 2021","Mon Aug 16 11:22:41 GMT 2021","6670","pytests","test_data_list_TC04","","","","test_logout",""
"passed","Mon Aug 16 11:22:23 GMT 2021","Mon Aug 16 11:22:23 GMT 2021","0","pytests","test_conduit_cookie_TC03","","","","test_conduit_cookie",""
"passed","Mon Aug 16 11:22:45 GMT 2021","Mon Aug 16 11:22:50 GMT 2021","4541","pytests","test_logout_TC09","","","","test_logout",""
"passed","Mon Aug 16 11:22:53 GMT 2021","Mon Aug 16 11:22:59 GMT 2021","5558","pytests","test_registration_TC01","","","","test_login",""
